NPI,NPPES Provider Last Name,NPPES Provider First Name,NPPES Provider ZIP Code,NPPES Provider State,Specialty Description,Total Claim Count,Distinct Opioid Count,Opioid Claim Count,Percent Opioid Claims
1538204243,TINI,CRAIG,060782122,CT,Dentist,34,0,0,0%
1861722530,TINIAKOU,ELENI,066102805,CT,Student in an Organized Health Care Education/Training Program,121,0,0,0%
1982711586,TINKLEPAUGH,DAVID,06360,CT,Neurology,923,0,0,0%
1790868487,TINKLER,MICHAEL,064512101,CT,Emergency Medicine,379,3,125,32.98%
1255622296,TINLOY,BRADFORD,065103220,CT,Student in an Organized Health Care Education/Training Program,48,0,0,0%
1609196187,TINLOY,JENNIFER,064512101,CT,Internal Medicine,446,0,0,0%
1447533534,TINO,NICOLE,060404145,CT,Physician Assistant,1521,0,0,0%
1376537530,TIRADO,ANNA,064053612,CT,Obstetrics/Gynecology,353,0,0,0%
1609855592,TIRADO,VICTOR,06106,CT,Psychiatry,5428,0,0,0%
1033104765,TISHLER,DARREN,060331236,CT,General Surgery,142,1,25,17.61%
1487625646,TISHLER,RONALD,060824521,CT,Optometry,215,0,0,0%
1518980473,TITKO,YELENA,065114405,CT,Internal Medicine,177,0,0,0%
1396778601,TITTLE,SHAWN,068774124,CT,Thoracic Surgery,14,0,0,0%
1982882882,TIYYAGURA,SANDEEP,067082505,CT,Nephrology,2902,4,115,3.96%
1164607172,TKACH,IRINA,068114051,CT,Dentist,37,0,0,0%
1306878731,TKESHELASHVILI,DAVID,067082460,CT,Nephrology,1509,0,0,0%
1770873812,TO,UYEN,065103220,CT,Student in an Organized Health Care Education/Training Program,131,0,0,0%
1275590150,TOBACK,GREGORY,063206248,CT,Dentist,251,1,25,9.96%
1497939680,TOBIAS,LAUREN,06510,CT,Student in an Organized Health Care Education/Training Program,13,0,0,0%
1467526681,TOBIN,EILEEN,06451,CT,Physician Assistant,39,0,0,0%
1942283171,TOBIN,DANIEL,067621836,CT,Internal Medicine,1888,4,74,3.92%
1174685986,TOBIN,NICHOLAS,060012097,CT,Nurse Practitioner,591,0,0,0%
1184669566,TOBIN,TIMOTHY,064261512,CT,Internal Medicine,14027,11,612,4.36%
1134188147,TOCCHI,CHRISTINE,066102811,CT,Nurse Practitioner,156,0,0,0%
1497953095,TOCCI,MICHAEL,067082613,CT,Emergency Medicine,117,1,19,16.24%
1083608582,TOCE,DALE,060823669,CT,Cardiology,4438,0,0,0%
1699066951,TODD,HENRY,060623323,CT,Internal Medicine,1404,5,102,7.26%
1962400416,TODD,MICHELENE,068104004,CT,Optometry,146,0,0,0%
1073955795,TODD,SARAH,063606084,CT,Nurse Practitioner,99,0,0,0%
1144431602,TODD,LYNNE,060623323,CT,Internal Medicine,2405,5,104,4.32%
1881689255,TOFFOLON,EDWARD,060512637,CT,Internal Medicine,1656,0,0,0%
1932425063,TOGAWA,CYNTHIA,065183222,CT,Internal Medicine,61,0,0,0%
1982958492,TOKARZ,SHARON,060745539,CT,Physician Assistant,296,4,146,49.32%
1942530860,TOKMAN,RENATA,068106099,CT,Physician Assistant,126,0,0,0%
1396773511,TOKSOY,JOHN,065208237,CT,Internal Medicine,256,0,0,0%
1275515371,TOKUNO,HAJIME,065102715,CT,Psychiatry & Neurology,29,0,0,0%
1689641821,TOLA,VICKY,066082409,CT,Family Practice,513,0,0,0%
1144209040,TOLANEY,POOJA,060013793,CT,Internal Medicine,338,0,0,0%
1053356519,TOLAT,ANEESH,061051770,CT,Cardiology,397,0,0,0%
1821353954,TOLEDO CARRION,ESTEBAN,061063309,CT,Student in an Organized Health Care Education/Training Program,43,0,0,0%
1073763017,TOLEDO-FRANCO,LINA,065114405,CT,Internal Medicine,1117,3,66,5.91%
1477698199,TOLK,HOWARD,06825,CT,Dentist,31,0,0,0%
1437184298,TOM,DAVID,065183691,CT,Ophthalmology,140,0,0,0%
1396985891,TOMA,MICHAEL,064885304,CT,Internal Medicine,23,0,0,0%
1427036433,TOMAK,SANDA,065183209,CT,Orthopedic Surgery,77,2,28,36.36%
1659387256,TOMAK,PATRICK,065114417,CT,Neurosurgery,163,3,84,51.53%
1841632544,TOMAN,JULIA,065103220,CT,Student in an Organized Health Care Education/Training Program,27,0,0,0%
1346263464,TOMANELLI,JOSEPH,064923095,CT,Internal Medicine,29201,10,1100,3.77%
1588710214,TOMASI,ELENA,067903910,CT,Dentist,11,0,0,0%
1487740122,TOMASSONI,ANTHONY,065191361,CT,Emergency Medicine,11,0,0,0%
1508980574,TOMASULO,RANDI,068511080,CT,Endocrinology,1924,0,0,0%
1467491548,TOMAYKO,MARY,065208237,CT,Dermatology,47,0,0,0%
1275515819,TOMCHIK,HEATHER,067621835,CT,Physician Assistant,87,1,11,12.64%
1194041947,TOMITA,KIYOKO,068315205,CT,Internal Medicine,207,0,0,0%
1427137652,TOMPKINS,VERNON,064791538,CT,Optometry,133,0,0,0%
1902025281,TONG,DAVID,06102,CT,Physician Assistant,30,0,0,0%
1912973231,TONIONI,JULIE,064791565,CT,Physician Assistant,13,0,0,0%
1598070716,TONOUKOUIN,DIANA,064505652,CT,Dentist,78,1,15,19.23%
1053347724,TONZOLA,DENISE,065191717,CT,Obstetrics/Gynecology,94,0,0,0%
1144662461,TOO,BRYAN,060300001,CT,Student in an Organized Health Care Education/Training Program,11,0,0,0%
1376705319,TOON,CLAIRE,067061253,CT,Dentist,17,0,0,0%
1528172855,TOOR,NASIM,06052,CT,Internal Medicine,17,0,0,0%
1215143953,TOOSY,KAISER,065115210,CT,Pulmonary Disease,3864,1,11,0.28%
1477705382,TOOTHAKER,THOMAS,068245340,CT,Neurology,1282,2,34,2.65%
1992788111,TOPAL,JEFFREY,065191369,CT,Infectious Disease,761,5,159,20.89%
1629232327,TOPCHYAN,KATARINA,068503815,CT,Specialist,154,0,0,0%
1023198058,TOPPING,IRENE,063206204,CT,Nurse Practitioner,45,0,0,0%
1710911722,TOPRAN,ERNEST,064102531,CT,Obstetrics/Gynecology,242,0,0,0%
1710176631,TORABZADEH,ALI,060014322,CT,Family Practice,599,0,0,0%
1619084225,TORBEY,MARINA,06611,CT,Obstetrics/Gynecology,82,0,0,0%
1750502480,TORENA,ADRIANA,068254847,CT,Dentist,32,0,0,0%
1679545222,TORINA,GEORGEANN,068315151,CT,Physician Assistant,139,2,41,29.5%
1922323732,TORNHEIM,JEFFREY,065103220,CT,Student in an Organized Health Care Education/Training Program,130,0,0,0%
1255314506,TORO-SALAZAR,OLGA,06106,CT,Cardiology,26,0,0,0%
1114941010,TOROP,PAUL,064573212,CT,Psychiatry,752,0,0,0%
1033377221,TORRAZZA PEREZ,EURIKO,065191369,CT,Student in an Organized Health Care Education/Training Program,169,0,0,0%
1316268139,TORRES,DOREEN,067021418,CT,Nurse Practitioner,118,0,0,0%
1255672440,TORRES,NORBERTO,064791565,CT,Nurse Practitioner,81,1,15,18.52%
1871599175,TORRES,RICHARD,066082409,CT,Internal Medicine,11291,4,284,2.52%
1730117151,TORRES,ALBERT,060981140,CT,Specialist,11,0,0,0%
1689858706,TORRES-REVERON,JUAN,065103220,CT,Student in an Organized Health Care Education/Training Program,12,0,0,0%
1902899800,TORTLAND,PAUL,060013680,CT,Sports Medicine,297,5,92,30.98%
1235190984,TORTORA,PETER,068246038,CT,Internal Medicine,7568,1,21,0.28%
1477621787,TORTORA,PETER,06830,CT,Podiatry,89,0,0,0%
1467694273,TORTORA,MICHAEL,060404131,CT,General Surgery,39,1,13,33.33%
1598870693,TORTORA,LOUISE,068246038,CT,Podiatry,203,0,0,0%
1417126087,TORTORELLO,MICHAEL,060322410,CT,Physician Assistant,280,0,0,0%
1114974417,TORTORELLO,JOSEPH,066114816,CT,Internal Medicine,5598,2,105,1.88%
1316097272,TOSATTI,MICHAEL,060372244,CT,Dentist,171,0,0,0%
1669603601,TOTA-MAHARAJ,ASHA,065191233,CT,Internal Medicine,4228,3,161,3.81%
1407018419,TOTO,JULIA,068104146,CT,Plastic and Reconstructive Surgery,27,0,0,0%
1538335302,TOTOE,GRACE,067061253,CT,Internal Medicine,856,0,0,0%
1861839383,TOTONCHY,MARIAM,065103220,CT,Student in an Organized Health Care Education/Training Program,87,0,0,0%
1033230651,TOUBMAN,GARY,061112913,CT,Dentist,41,0,0,0%
1306882675,TOUMANIAN,KARINE,066115343,CT,Internal Medicine,5355,5,175,3.27%
1316114911,TOUSIGNANT,AMY,061063322,CT,Nurse Practitioner,279,0,0,0%
1386802684,TOUSIGNANT,MARK,063602222,CT,General Surgery,127,4,72,56.69%
1386919652,TOY,DENNIS,065103220,CT,Student in an Organized Health Care Education/Training Program,87,0,0,0%
1225125610,TRABOULSI,AMMAR,063204710,CT,Psychiatry,2190,0,0,0%
1124397799,TRACEY,PATRICIA,060300001,CT,Nurse Practitioner,879,0,0,0%
1679544738,TRACEY,JAMES,068503852,CT,Internal Medicine,25,0,0,0%
1780659292,TRACY,DANIEL,063602943,CT,Dentist,62,0,0,0%
1780769919,TRACY,TODD,06460,CT,Internal Medicine,3082,0,0,0%
1811961014,TRAGER,MICHAEL,06488,CT,Internal Medicine,7299,2,52,0.71%
1235289190,TRAILOR,CHRISTOPHER,063602624,CT,Dentist,125,1,38,30.4%
1689998312,TRAIN,MEGHAN,061025037,CT,Internal Medicine,23,0,0,0%
1538349899,TRAINER,GABRIEL,060300001,CT,Student in an Organized Health Care Education/Training Program,40,1,15,37.5%
1215916515,TRAINOR,JULIE,062601939,CT,Nurse Practitioner,84,0,0,0%
1215287917,TRAMANTANA,JENNIFER,060404735,CT,Certified Nurse Midwife,17,0,0,0%
1699711028,TRAMONTOZZI,MARK,063602700,CT,General Surgery,140,2,43,30.71%
1942542451,TRAMPOSCH,ROBERT,068305358,CT,Dentist,12,0,0,0%
1295797678,TRAN,LY,060023463,CT,Physician Assistant,200,1,13,6.5%
1285921015,TRAN,NHUNG,061181614,CT,Dentist,22,0,0,0%
1962665786,TRAN,DIANE,060321994,CT,Internal Medicine,20,0,0,0%
1699088336,TRAN,LYNN,068503815,CT,Physician Assistant,17,0,0,0%
1811256837,TRAN,HAO,065103220,CT,Student in an Organized Health Care Education/Training Program,31,0,0,0%
1598108565,TRAN,DANIEL,065103220,CT,Student in an Organized Health Care Education/Training Program,53,0,0,0%
1821432360,TRASAR,LOBSANG,068106099,CT,Student in an Organized Health Care Education/Training Program,38,0,0,0%
1871571711,TRAUB,DANIEL,068105635,CT,Oral Surgery (dentists only),262,2,91,34.73%
1760599971,TRAVERSE,WILLIAM,061510001,CT,Rheumatology,1684,4,164,9.74%
1255779658,TRAVIESO,ROBERTO,065103220,CT,Student in an Organized Health Care Education/Training Program,12,0,0,0%
1801807953,TRAVISANO,MICHAEL,064011904,CT,Podiatry,76,0,0,0%
1336248368,TRAY,KORY,061065501,CT,Nephrology,3002,1,11,0.37%
1073727053,TRAYNOR,EMAN,068305430,CT,Dentist,71,0,0,0%
1588799399,TREACY,CYNTHIA,068306098,CT,Physician Assistant,352,0,0,0%
1447396973,TREADO,ROBERT,06010,CT,Dentist,244,1,25,10.25%
1891730107,TREADWAY,CANDACE,06447,CT,Physician Assistant,388,1,19,4.9%
1609891886,TREADWELL,JOSEPH,068105005,CT,Podiatry,149,1,19,12.75%
1285998757,TREANOR,KATHLEEN,061028000,CT,Physician Assistant,177,0,0,0%
1487669891,TREIBER,NANCY,060531943,CT,Dentist,57,0,0,0%
1932545423,TREJO,GERARDO,065103220,CT,Student in an Organized Health Care Education/Training Program,29,0,0,0%
1053360305,TREMAGLIO,RALPH,067702836,CT,Internal Medicine,8368,9,339,4.05%
1629205265,TREMAGLIO,RALPH,068043600,CT,Internal Medicine,1715,5,76,4.43%
1619956018,TREMAGLIO,VINCENT,067083723,CT,Allergy/Immunology,121,0,0,0%
1518282847,TRENDAFILOVA,VICTORIA,067082613,CT,Student in an Organized Health Care Education/Training Program,70,0,0,0%
1568655074,TREPP,LISA,06905,CT,Dentist,11,0,0,0%
1700037231,TREPP,DOUGLAS,068306086,CT,Dentist,61,0,0,0%
1083637060,TRESS,MICHAEL,061121643,CT,Psychiatry & Neurology,118,0,0,0%
1013016187,TRESS,JONATHAN,061062528,CT,Infectious Disease,6047,6,205,3.39%
1346558228,TREVEY,MARTHA,064503293,CT,Nurse Practitioner,689,1,20,2.9%
1740212539,TRIAS,ORLITO,067762803,CT,Obstetrics/Gynecology,138,0,0,0%
1619073467,TRIGENIS,DESPINA,066064201,CT,Emergency Medicine,122,1,12,9.84%
1114286697,TRIGUEROS,MARCO,069023628,CT,Student in an Organized Health Care Education/Training Program,147,0,0,0%
1740410638,TRIKUDANATHAN,GURU,060300001,CT,Student in an Organized Health Care Education/Training Program,12,0,0,0%
1932185303,TRIMBLE,RYAN,061054123,CT,Optometry,25,0,0,0%
1659416675,TRINIDAD,MICHELE,068245730,CT,Physician Assistant,116,0,0,0%
1386628964,TRIPODI,JOSEPH,067622846,CT,General Surgery,221,3,47,21.27%
1881700631,TRISTINE,EDWARD,066113463,CT,Internal Medicine,6087,3,52,0.85%
1376720912,TRIVEDI,RUCHIR,060303835,CT,Nephrology,378,0,0,0%
1265780894,TROCHE,ANNETTA,06095,CT,Nurse Practitioner,520,7,193,37.12%
1942229216,TROCK,DAVID,068104087,CT,Rheumatology,2453,6,322,13.13%
1588978761,TROFA,MICHAEL,060300001,CT,Student in an Organized Health Care Education/Training Program,11,0,0,0%
1518270479,TROFIMOV,SIMONA,060321077,CT,Dentist,19,0,0,0%
1548256282,TROIDLE,LAURA,065115238,CT,Physician Assistant,466,0,0,0%
1295861599,TROISI,GABRIELLE,065102047,CT,Physician Assistant,31,1,13,41.94%
1033172069,TROJIAN,THOMAS,061051207,CT,Sports Medicine,16,0,0,0%
1639150501,TRONCALE,FRANK,065183691,CT,Gastroenterology,670,0,0,0%
1487670071,TRONO,G,061052372,CT,Urology,2938,1,16,0.54%
1982774279,TROSS,ROBERT,06443,CT,Plastic and Reconstructive Surgery,69,0,0,0%
1588769426,TROSS,PHYLL,066051713,CT,Dentist,55,0,0,0%
1215911722,TROW,TERENCE,065191304,CT,Pulmonary Disease,618,0,0,0%
1538490594,TROW,LORRAINE,060337207,CT,Pulmonary Disease,737,0,0,0%
1720098247,TROWBRIDGE,RANDOLPH,068104129,CT,Physical Medicine and Rehabilitation,293,8,160,54.61%
1124338066,TROY,JESSICA,06904,CT,Physician Assistant,38,0,0,0%
1396847851,TROY,CATHRINE,069023730,CT,Internal Medicine,4583,1,11,0.24%
1033255229,TROY,PATRICK,061065501,CT,Pulmonary Disease,285,0,0,0%
1033159645,TROY,ALLEN,069055466,CT,Orthopedic Surgery,142,1,11,7.75%
1972542397,TRUDEAU,DANIELLE,063822123,CT,Dentist,28,0,0,0%
1568473825,TRUEX,RICHARD,061094362,CT,Internal Medicine,7630,4,198,2.6%
1841634797,TRUONG,NGOC,060404131,CT,Student in an Organized Health Care Education/Training Program,13,0,0,0%
1366785594,TRUONG,FELICIA,060321956,CT,Student in an Organized Health Care Education/Training Program,27,0,0,0%
1730280355,TRUSCINSKI,EDWARD,06053,CT,Dentist,58,0,0,0%
1659641389,TRUTT,SIMON,068774916,CT,Psychiatry & Neurology,21,0,0,0%
1154438778,TRYMBULAK,HELEN,06117,CT,Obstetrics/Gynecology,120,0,0,0%
1104824168,TRYMBULAK,WALTER,061051770,CT,Obstetrics/Gynecology,20,0,0,0%
1538445804,TRYON,LISA,067061253,CT,Physician Assistant,94,0,0,0%
1629074349,TSAI,JUNG,064924741,CT,Internal Medicine,76,0,0,0%
1336226588,TSAI,JAMES,065191369,CT,Ophthalmology,1418,0,0,0%
1376618751,TSAI,PO-CHENG,064508400,CT,Dentist,32,0,0,0%
1023097144,TSAO,KUANG-WEN,064573654,CT,Internal Medicine,252,0,0,0%
1275746836,TSAROUHAS,MARIA,061051770,CT,Physical Medicine and Rehabilitation,64,0,0,0%
1407133465,TSCHORN,JENNIFER,068106099,CT,Physician Assistant,76,1,14,18.42%
1003812421,TSE,MARY,065115210,CT,Obstetrics/Gynecology,512,0,0,0%
1609850742,TSENG,CHUN,068105660,CT,Dentist,42,0,0,0%
1265519599,TSIMOYIANIS,GEORGE,068205237,CT,Pediatric Medicine,55,0,0,0%
1336370576,TSIOURIS,ATHANASIOS,065111369,CT,Student in an Organized Health Care Education/Training Program,56,0,0,0%
1730141730,TSO,AMY,06712,CT,Ophthalmology,296,0,0,0%
1760412787,TSONG,JERRY,068315351,CT,Ophthalmology,1313,0,0,0%
1629368873,TSUI,YVONNE,060306228,CT,Student in an Organized Health Care Education/Training Program,76,1,17,22.37%
1134389190,TSYRULNIK,ALINA,065103220,CT,Emergency Medicine,22,0,0,0%
1851536544,TU,TRAN,067081402,CT,Social Worker,29,0,0,0%
1114257169,TUCKER,KATHERINE,065191304,CT,Nurse Practitioner,23,0,0,0%
1164402053,TUCKER,ELMO,067082613,CT,Emergency Medicine,240,1,20,8.33%
1316137060,TUCKER,JOSEPH,061192110,CT,Pediatric Medicine,17,0,0,0%
1336156124,TUCKER,SHERWIN,067083104,CT,Podiatry,183,1,19,10.38%
1275648552,TUCKER,EDWARD,064261074,CT,Neurology,1617,3,81,5.01%
1558571208,TUCKER,CYNTHIA,06320,CT,Emergency Medicine,125,2,25,20%
1538130836,TUCKER,IAN,060711629,CT,Family Practice,6282,7,353,5.62%
1760639819,TUFANO,CARISSA,060012097,CT,Nurse Practitioner,85,0,0,0%
1750671996,TUGGLE,CHARLES,065191369,CT,Student in an Organized Health Care Education/Training Program,30,0,0,0%
1538472402,TUIS ELIZALDE,JIMENA,065191124,CT,Psychiatry & Neurology,281,0,0,0%
1285885855,TUKTAMYSHOV,RASIKH,065114405,CT,Internal Medicine,385,0,0,0%
1609856020,TULACRO,JAMES,069055546,CT,Physician Assistant,56,0,0,0%
1619074911,TULIKANGAS,PAUL,06102,CT,Obstetrics/Gynecology,350,0,0,0%
1699737189,TULLER,CAROL,06001,CT,Nurse Practitioner,31,0,0,0%
1619924057,TULUCA,INGA,069055305,CT,Internal Medicine,9141,4,65,0.71%
1659604528,TUMMALA,VASUNDARA,066065048,CT,Obstetrics/Gynecology,22,0,0,0%
1952303885,TUMMALA,SHEELA,064504256,CT,Dentist,88,0,0,0%
1982878625,TUMMILLO,KATHLEEN,061051208,CT,Nurse Practitioner,691,3,46,6.66%
1861400285,TUMMINELLO,VINCENT,069055466,CT,Urology,770,0,0,0%
1487759478,TUNICK,HOWARD,064172021,CT,Dentist,71,0,0,0%
1043432123,TUNITSKY-BITTON,ELENA,061025037,CT,Obstetrics/Gynecology,86,0,0,0%
1174528905,TUOHY,EDWARD,068246016,CT,Cardiology,6790,0,0,0%
1326046442,TURBIAK,THOMAS,061051208,CT,Emergency Medicine,77,1,16,20.78%
1407877095,TURCHIANO,JOHN,067762429,CT,Internal Medicine,5754,5,105,1.82%
1447507843,TURCOTTE,JENNA,061025037,CT,Physician Assistant,113,2,31,27.43%
1144453747,TURCZAK,ANDREW,065114405,CT,Physician Assistant,105,0,0,0%
1376668178,TUREK,THOMAS,067083022,CT,Dentist,48,0,0,0%
1003078072,TURELLI,ROBERT,065103220,CT,Emergency Medicine,12,0,0,0%
1467446807,TURETSKY,ARTHUR,066111351,CT,Internal Medicine,3732,1,12,0.32%
1215985262,TURETSKY,ROCHELLE,06492,CT,Pediatric Medicine,40,0,0,0%
1922214592,TURICK,JOHN,063403812,CT,Dentist,17,0,0,0%
1407184138,TURK,MICHAEL,067082613,CT,Physician Assistant,25,0,0,0%
1366474959,TURK,RUSSELL,068781430,CT,Obstetrics/Gynecology,49,0,0,0%
1104156900,TURKMAN,YASEMIN,065191233,CT,Nurse Practitioner,405,0,0,0%
1669512570,TURNBULL,DOROTHY,06904,CT,Emergency Medicine,206,1,30,14.56%
1881915601,TURNER,JEFFREY,065103220,CT,Nephrology,795,0,0,0%
1639317787,TURNER,SHEILA,064923095,CT,Nurse Practitioner,2255,2,43,1.91%
1972575801,TUROK,IGOR,064923095,CT,Interventional Pain Management,1433,14,705,49.2%
1154485472,TURPIN,PAYTON,060103893,CT,Internal Medicine,108,0,0,0%
1639218399,TURTORO,PETER,064261401,CT,Dentist,12,0,0,0%
1194737130,TUTTLE,MARK,064471448,CT,Family Practice,5431,7,184,3.39%
1225115009,TUTTLE,MARY,068503852,CT,Nurse Practitioner,59,0,0,0%
1831109396,TWERSKY,HOWARD,066061804,CT,Oral Surgery (dentists only),273,2,94,34.43%
1699702407,TWERSKY,JOSHUA,066102811,CT,Internal Medicine,71,0,0,0%
1154426377,TWIGG,MICHELE,06035,CT,Internal Medicine,3973,5,130,3.27%
1972588911,TWOHIG,KEVIN,065102716,CT,Pulmonary Disease,2303,0,0,0%
1518938166,TYLER,JEFFREY,067762507,CT,Internal Medicine,6221,4,101,1.62%
1952375818,TYLER,TIMOTHY,063742061,CT,Emergency Medicine,76,0,0,0%
1992708507,TYLER,DEBRA,06484,CT,Nurse Practitioner,370,6,158,42.7%
1215049770,TYNAN,EMILY,060331281,CT,Certified Clinical Nurse Specialist,668,0,0,0%
1336382548,TYSON,JEREMIAH,068304608,CT,Internal Medicine,23,0,0,0%
1619064565,TYURINA,IRINA,060823712,CT,Dentist,20,0,0,0%
1003996042,TZELLAS,ANDREW,06051,CT,Internal Medicine,4265,3,171,4.01%
1285621946,TZEPOS,GEORGE,064833405,CT,Optometry,226,0,0,0%
1396944856,U OF CONNECTICUT DEPARTMENT OF SURGERY,,060300001,CT,Hospital (Dmercs Only),11,0,0,0%
1083683544,UBERTI,JAMES,06712,CT,Internal Medicine,7374,6,172,2.33%
1215227392,UBINAS FRIAS,CLAUDIA,068106099,CT,Student in an Organized Health Care Education/Training Program,548,0,0,0%
1295768224,UBOGY,GEORGE,06830,CT,Internal Medicine,30,0,0,0%
1619146347,UBOHA,NATALIYA,06510,CT,Internal Medicine,99,1,12,12.12%
1770572588,UCONN HEALTH CENTER,,060300001,CT,Dentist,15,0,0,0%
1669767059,UDDEEN,JAMEEL,060301234,CT,Student in an Organized Health Care Education/Training Program,440,0,0,0%
1619227394,UDO,IDARESIT,061051207,CT,Student in an Organized Health Care Education/Training Program,196,0,0,0%
1164650883,UDY,MARYAN,065103220,CT,Oral Surgery (dentists only),32,0,0,0%
1154435022,UGOL,JAY,06856,CT,Obstetrics/Gynecology,87,0,0,0%
1639417397,UGUCCIONI,KRYSTIN,063204700,CT,Nurse Practitioner,85,0,0,0%
1063491249,UGURLU,MUSTAFA,067906669,CT,General Surgery,144,2,52,36.11%
1790894616,ULC,STEVEN,067704143,CT,Optometry,112,0,0,0%
1225078702,ULISSE,GAEL,065191369,CT,Certified Clinical Nurse Specialist,64,0,0,0%
1215272299,ULITSCH,DARCY,061025037,CT,Nurse Practitioner,17,0,0,0%
1891961538,ULKU,AYLIN,065103220,CT,Internal Medicine,153,0,0,0%
1811912512,UMAPATHY,MALLASETAPPA,065164424,CT,General Practice,1446,1,19,1.31%
1205904281,UMASHANKAR,SHANTALA,06487,CT,Psychiatry & Neurology,2286,0,0,0%
1437130309,UMASHANKER,RENUKA,065183691,CT,Gastroenterology,768,0,0,0%
1881909158,UMASHANKER,DEVIKA,064923048,CT,Internal Medicine,341,0,0,0%
1942647144,UMEH,OGONNA,065103220,CT,Student in an Organized Health Care Education/Training Program,13,0,0,0%
1518992437,UMEK,APRIL,066114566,CT,Physician Assistant,208,1,35,16.83%
1093062671,UMER,AFFAN,060321956,CT,Student in an Organized Health Care Education/Training Program,38,0,0,0%
1487923215,UMSTEAD,ALISSA,065114405,CT,Physician Assistant,136,1,24,17.65%
1851398127,UNDERHILL,DAVID,061065501,CT,Cardiac Surgery,84,0,0,0%
1679550156,UNDERWOOD,MICHAEL,06040,CT,Internal Medicine,5467,5,214,3.91%
1801918909,UNGERLEIDER,MICHAEL,06035,CT,Dentist,31,0,0,0%
1912278961,UNIVERSITY OF CONNECTICUT,,061065008,CT,Clinic/Center,48,0,0,0%
1922029768,UNIVERSITY OF CONNECTICUT HEALTH CENTER,,060300001,CT,Clinic/Center,12,0,0,0%
1568724466,UNIVERSITY OF CONNECTICUT/CAPITAL AREA HEALTH CONSORTIUM,,061051207,CT,Clinic/Center,21,0,0,0%
1023020070,UNSWORTH,STACY,064921858,CT,Family Practice,1079,1,13,1.2%
1992955835,UPADHYAY,AVNINDER,061202508,CT,Dentist,25,0,0,0%
1932436508,UPADHYAY,SHAILENDRA,061063322,CT,Internal Medicine,30,0,0,0%
1164782835,UPADHYAY,SHWETA,060105100,CT,Pulmonary Disease,27,0,0,0%
1295965036,UPSHAW,MONTRESSOR,061202508,CT,Dentist,32,1,14,43.75%
1467742502,URADU,ANDREA,065103220,CT,Student in an Organized Health Care Education/Training Program,30,0,0,0%
1720181209,URBANETTI,JOHN,06320,CT,Pulmonary Disease,547,0,0,0%
1053599902,URBANO,FERDINANDO,06708,CT,Pulmonary Disease,1735,0,0,0%
1134222987,URBANSKI,MARIANNE,064506600,CT,Dentist,220,1,23,10.45%
1710926811,URCIUOLI,STEPHEN,066115343,CT,Internal Medicine,11451,7,522,4.56%
1285869073,URGENT CARE CENTER LLP,,064773235,CT,Internal Medicine,16,0,0,0%
1871701318,URILLO,STEPHANIE,064892503,CT,Dentist,17,0,0,0%
1700954856,URLING,WENDELL,06708,CT,Dentist,14,0,0,0%
1932107034,UROLOGY ASSOCIATES OF DANBURY,,068102301,CT,Urology,18,0,0,0%
1255618955,USATII,NATALIA,068106099,CT,Student in an Organized Health Care Education/Training Program,190,0,0,0%
1740461359,USATII,VICTOR,068106099,CT,Internal Medicine,97,0,0,0%
1558425785,USDAVIN,ALEXANDRA,065164233,CT,Nurse Practitioner,68,0,0,0%
1295040590,USERA,GIANINA,066102805,CT,Internal Medicine,1065,1,16,1.5%
1013140227,USMANI,ASHAR,065103220,CT,Internal Medicine,285,0,0,0%
1831156249,UTTER,ROSS,067082507,CT,Physician Assistant,33,0,0,0%
1285757757,UTZ,JOHN,063822513,CT,Dentist,20,0,0,0%
1619278132,UYEKLIONG,MARC,061025037,CT,Nurse Practitioner,16,0,0,0%
1144584962,UZL,JUSTIN,061063309,CT,Psychiatry & Neurology,68,0,0,0%
1346595337,UZOAMAKA,CHINYERE,06606,CT,Student in an Organized Health Care Education/Training Program,333,0,0,0%
1295027936,VACCARO,BENJAMIN,065208056,CT,Student in an Organized Health Care Education/Training Program,910,0,0,0%
1205815487,VACHHANI,JITESH,060100977,CT,Internal Medicine,1242,2,37,2.98%
1417151457,VADASDI,KATHERINE,068315151,CT,Orthopedic Surgery,31,0,0,0%
1336235597,VADEL,SHIRA,069023730,CT,Internal Medicine,3999,3,43,1.08%
1396722575,VAEZY,ALI,065103220,CT,Pediatric Medicine,850,4,103,12.12%
